car_id,problem_category
260858,STRUCTURE
41460,SERVICE BRAKES
6076,ENGINE AND ENGINE COOLING
49261,ELECTRICAL SYSTEM
150197,VISIBILITY
93000,ENGINE
43819,STEERING
52004,ENGINE
138193,SEAT BELTS
68132,ENGINE
225818,STRUCTURE
132348,ENGINE AND ENGINE COOLING
288876,ENGINE
137140,POWER TRAIN
156841,UNKNOWN
247940,STEERING
94563,POWER TRAIN
267453,POWER TRAIN
118433,ELECTRICAL SYSTEM
160563,STRUCTURE
71911,ENGINE
210504,POWER TRAIN
147696,STRUCTURE
887,TIRES
31117,ENGINE
173561,SEAT BELTS
139600,AIR BAGS
187763,ENGINE
179266,SERVICE BRAKES
133851,ENGINE
50539,AIR BAGS
117066,ENGINE
44950,ELECTRICAL SYSTEM
224006,POWER TRAIN
280257,ENGINE
207405,TIRES
72401,POWER TRAIN
61546,EXTERIOR LIGHTING
296213,ELECTRICAL SYSTEM
186241,LATCHES/LOCKS/LINKAGES
147651,SERVICE BRAKES
264485,POWER TRAIN
162215,SEAT BELTS
149931,AIR BAGS
98778,POWER TRAIN
115647,POWER TRAIN
180094,SERVICE BRAKES
152800,ELECTRICAL SYSTEM
287119,TIRES
73318,ENGINE
136537,POWER TRAIN
276686,ENGINE AND ENGINE COOLING
58573,ENGINE
213874,ENGINE
76212,SERVICE BRAKES
177733,ENGINE
230558,AIR BAGS
20164,LATCHES/LOCKS/LINKAGES
80032,FUEL/PROPULSION SYSTEM
253830,ELECTRICAL SYSTEM
170828,ELECTRICAL SYSTEM
217556,POWER TRAIN
44195,ELECTRICAL SYSTEM
157506,POWER TRAIN
265551,SERVICE BRAKES
33255,FORWARD COLLISION AVOIDANCE
27729,SEATS
68505,ENGINE
47554,POWER TRAIN
203681,FUEL/PROPULSION SYSTEM
37124,POWER TRAIN
114254,POWER TRAIN
211992,STEERING
112862,ENGINE
218358,ELECTRICAL SYSTEM
43932,SERVICE BRAKES
10355,STEERING
162952,AIR BAGS
173958,ELECTRICAL SYSTEM
67349,ENGINE
26379,ENGINE
160484,STRUCTURE
177887,STEERING
42777,ENGINE
232795,ELECTRICAL SYSTEM
138520,SERVICE BRAKES
32358,POWER TRAIN
67289,ENGINE
292964,ENGINE
53704,SERVICE BRAKES
38660,ENGINE
120046,POWER TRAIN
260536,FORWARD COLLISION AVOIDANCE
270482,POWER TRAIN
279541,POWER TRAIN
144460,SERVICE BRAKES
275300,STEERING
9820,ENGINE
290715,VISIBILITY
176990,ENGINE AND ENGINE COOLING
145598,ENGINE
278203,ENGINE
250242,STEERING
177054,ENGINE
288281,POWER TRAIN
73252,SERVICE BRAKES
27384,ENGINE AND ENGINE COOLING
249183,ENGINE
117157,SEATS
159804,ENGINE
157955,POWER TRAIN
182731,STRUCTURE
89498,WHEELS
217513,POWER TRAIN
106565,LATCHES/LOCKS/LINKAGES
225832,EQUIPMENT
299575,EQUIPMENT
65599,VISIBILITY/WIPER
47360,EXTERIOR LIGHTING
191640,EQUIPMENT
10009,SERVICE BRAKES
290703,STRUCTURE
257902,FORWARD COLLISION AVOIDANCE
125247,ENGINE AND ENGINE COOLING
225373,ENGINE
161414,ENGINE
193285,ELECTRICAL SYSTEM
204831,ENGINE
38032,STEERING
117468,VISIBILITY
25916,POWER TRAIN
212890,SERVICE BRAKES
245878,STEERING
77271,ENGINE
250199,POWER TRAIN
59908,ENGINE
57528,SEATS
201576,WHEELS
139138,SERVICE BRAKES
78580,EXTERIOR LIGHTING
92340,ENGINE
44863,ENGINE
105885,ENGINE AND ENGINE COOLING
154123,STRUCTURE
284369,POWER TRAIN
53738,ELECTRICAL SYSTEM
220591,LATCHES/LOCKS/LINKAGES
60086,STRUCTURE
187347,ELECTRICAL SYSTEM
113205,ENGINE
268113,POWER TRAIN
22367,POWER TRAIN
138569,ENGINE
219383,STRUCTURE
274843,ENGINE
233460,STRUCTURE
264279,ENGINE
52044,ENGINE
175574,POWER TRAIN
132588,ELECTRICAL SYSTEM
249063,ENGINE
116191,TIRES
106600,ENGINE
206225,POWER TRAIN
39699,SERVICE BRAKES
288931,SERVICE BRAKES
247249,ENGINE
44983,ENGINE
228981,VISIBILITY
902,ENGINE
45305,SERVICE BRAKES
57332,STEERING
97144,ENGINE AND ENGINE COOLING
145041,ELECTRICAL SYSTEM
21918,EXTERIOR LIGHTING
226233,FORWARD COLLISION AVOIDANCE
61543,AIR BAGS
268328,FUEL/PROPULSION SYSTEM
108116,EXTERIOR LIGHTING
91492,ENGINE
43305,ENGINE
125751,VISIBILITY/WIPER
254127,SERVICE BRAKES
244801,LATCHES/LOCKS/LINKAGES
130998,ENGINE
151338,VEHICLE SPEED CONTROL
296152,SERVICE BRAKES
142393,STEERING
56731,FORWARD COLLISION AVOIDANCE
172380,STEERING
23978,AIR BAGS
15877,SERVICE BRAKES
119997,ENGINE AND ENGINE COOLING
72510,FUEL/PROPULSION SYSTEM
194004,FUEL/PROPULSION SYSTEM
253312,STEERING
42503,POWER TRAIN
138825,POWER TRAIN
82937,FUEL SYSTEM
60811,POWER TRAIN
67043,ELECTRICAL SYSTEM
256240,SUSPENSION
174182,ENGINE
259838,AIR BAGS
74676,STEERING
53064,STEERING
20135,BACK OVER PREVENTION
89941,AIR BAGS
207045,ENGINE
48434,FUEL/PROPULSION SYSTEM
109040,STRUCTURE
214576,SERVICE BRAKES
233554,ELECTRICAL SYSTEM
260760,POWER TRAIN
96044,POWER TRAIN
54026,ENGINE
269023,STEERING
214400,STEERING
262238,STRUCTURE
162668,FORWARD COLLISION AVOIDANCE
227880,SERVICE BRAKES
234322,FUEL SYSTEM
272756,ENGINE
69327,ENGINE
169464,STEERING
141450,FUEL/PROPUISION SYSTEM
277533,SEAT BELTS
73088,ELECTRICAL SYSTEM
16695,ENGINE
220642,WHEELS
268059,ENGINE
23734,POWER TRAIN
161877,POWER TRAIN
54957,STEERING
167814,POWER TRAIN
291429,SEAT BELTS
225894,VISIBILITY/WIPER
172127,VISIBILITY
97564,STRUCTURE
143964,TIRES
166493,ELECTRICAL SYSTEM
39317,STRUCTURE
41531,POWER TRAIN
140121,ENGINE
128532,ELECTRICAL SYSTEM
119377,ENGINE
49965,POWER TRAIN
257957,STEERING
81517,POWER TRAIN
19553,STEERING
122026,FUEL/PROPUISION SYSTEM
222782,STEERING
71858,ELECTRICAL SYSTEM
19955,AIR BAGS
84855,ENGINE
45602,ELECTRICAL SYSTEM
123049,AIR BAGS
32633,ENGINE
142465,ELECTRICAL SYSTEM
179175,SERVICE BRAKES
271266,ENGINE
89455,POWER TRAIN
67965,SERVICE BRAKES
212470,POWER TRAIN
285180,POWER TRAIN
164332,STRUCTURE
11162,VEHICLE SPEED CONTROL
77578,VEHICLE SPEED CONTROL
48123,SERVICE BRAKES
95565,LATCHES/LOCKS/LINKAGES
212707,ENGINE
41549,STEERING
108010,EXTERIOR LIGHTING
238614,ENGINE
22629,POWER TRAIN
164753,TIRES
266243,AIR BAGS
75282,EQUIPMENT
228859,ELECTRICAL SYSTEM
50249,STEERING
13777,AIR BAGS
136343,STEERING
4321,VISIBILITY
10918,VEHICLE SPEED CONTROL
142696,SUSPENSION
23254,ELECTRICAL SYSTEM
206929,ELECTRICAL SYSTEM
3721,EXTERIOR LIGHTING
265204,VISIBILITY
126359,ENGINE
39339,ENGINE
44485,ENGINE
168683,POWER TRAIN
41546,ENGINE
54941,VISIBILITY
202181,EXTERIOR LIGHTING
230505,FUEL SYSTEM
155403,SERVICE BRAKES
165678,POWER TRAIN
126750,VISIBILITY/WIPER
148963,STEERING
291519,VISIBILITY/WIPER
65726,POWER TRAIN
249900,FUEL/PROPULSION SYSTEM
291041,POWER TRAIN
215267,SERVICE BRAKES
86426,AIR BAGS
248882,ELECTRICAL SYSTEM
163489,SERVICE BRAKES
97057,AIR BAGS
145217,POWER TRAIN
48037,STRUCTURE
116931,ENGINE
191358,SERVICE BRAKES
113755,FUEL SYSTEM
105637,ENGINE
111465,ELECTRICAL SYSTEM
144976,ENGINE
224762,ELECTRICAL SYSTEM
259090,AIR BAGS
194067,SERVICE BRAKES
9574,POWER TRAIN
20768,ENGINE
103028,ENGINE
238496,FUEL SYSTEM
81198,STRUCTURE
116216,ELECTRICAL SYSTEM
97692,ELECTRICAL SYSTEM
184039,FORWARD COLLISION AVOIDANCE
42621,ENGINE
185705,ENGINE
148002,STEERING
219031,ELECTRICAL SYSTEM
271101,ELECTRICAL SYSTEM
258556,POWER TRAIN
185367,ELECTRICAL SYSTEM
76918,STEERING
35063,VISIBILITY/WIPER
44311,VISIBILITY
41771,STEERING
1212,POWER TRAIN
233134,SEAT BELTS
188843,ENGINE
239746,ENGINE
50264,ENGINE
294840,BACK OVER PREVENTION
66746,VISIBILITY
161110,VEHICLE SPEED CONTROL
194947,EXTERIOR LIGHTING
208420,POWER TRAIN
171018,VEHICLE SPEED CONTROL
225130,ELECTRICAL SYSTEM
173511,ENGINE AND ENGINE COOLING
290915,POWER TRAIN
138258,SERVICE BRAKES
60581,ENGINE AND ENGINE COOLING
116765,VISIBILITY
186582,ENGINE
19998,ELECTRICAL SYSTEM
119322,ELECTRICAL SYSTEM
199595,ENGINE
245739,STEERING
128385,POWER TRAIN
45760,VISIBILITY
163878,ENGINE
216783,POWER TRAIN
290907,ENGINE
197925,AIR BAGS
240257,ENGINE
297063,ENGINE
274141,SERVICE BRAKES
256521,POWER TRAIN
169214,POWER TRAIN
126835,POWER TRAIN
250513,STRUCTURE
178110,EQUIPMENT
293401,POWER TRAIN
1069,ENGINE
108694,SERVICE BRAKES
121193,VISIBILITY/WIPER
204416,SERVICE BRAKES
261533,SUSPENSION
204024,STRUCTURE
163928,ELECTRICAL SYSTEM
21741,ENGINE
295295,FUEL/PROPULSION SYSTEM
162568,VEHICLE SPEED CONTROL
144522,LANE DEPARTURE
214589,SERVICE BRAKES
23839,ENGINE
129046,FORWARD COLLISION AVOIDANCE
75816,POWER TRAIN
267898,ENGINE
286653,ENGINE
260377,POWER TRAIN
11790,VISIBILITY
228569,ELECTRICAL SYSTEM
129864,ENGINE
215496,ENGINE
156737,FORWARD COLLISION AVOIDANCE
64648,SERVICE BRAKES
47590,POWER TRAIN
95059,ENGINE
88618,ELECTRICAL SYSTEM
57722,ELECTRICAL SYSTEM
182404,FORWARD COLLISION AVOIDANCE
286297,VISIBILITY
8919,ENGINE
186933,ENGINE
47335,AIR BAGS
250658,FUEL/PROPULSION SYSTEM
220833,POWER TRAIN
11067,EXTERIOR LIGHTING
160944,ENGINE
155884,SERVICE BRAKES
138693,ENGINE
23977,LATCHES/LOCKS/LINKAGES
52172,POWER TRAIN
131241,SUSPENSION
29291,VEHICLE SPEED CONTROL
122917,ENGINE
192877,SUSPENSION
251883,ENGINE
225568,ENGINE
137174,STEERING
78005,BACK OVER PREVENTION
274261,FUEL/PROPULSION SYSTEM
284724,ELECTRICAL SYSTEM
297450,STEERING
271614,EXTERIOR LIGHTING
296161,STRUCTURE
155858,SERVICE BRAKES
250450,AIR BAGS
259866,TIRES
241128,STEERING
17551,ENGINE
62708,ELECTRICAL SYSTEM
37528,STEERING
173920,ELECTRICAL SYSTEM
177123,ENGINE AND ENGINE COOLING
185675,AIR BAGS
291288,SERVICE BRAKES
116003,FORWARD COLLISION AVOIDANCE
215412,STRUCTURE
181803,AIR BAGS
291075,POWER TRAIN
269140,TIRES
222076,STRUCTURE
81523,ELECTRICAL SYSTEM
170864,STEERING
87398,ELECTRICAL SYSTEM
234996,VISIBILITY
53452,SERVICE BRAKES
124840,WHEELS
225054,POWER TRAIN
75761,STEERING
30936,STRUCTURE
43348,SERVICE BRAKES
136001,ELECTRICAL SYSTEM
136524,POWER TRAIN
203469,TIRES
55498,ENGINE
194955,SERVICE BRAKES
42443,ENGINE
36109,STEERING
263271,ENGINE
256158,VISIBILITY
231727,ENGINE
289106,POWER TRAIN
213477,ELECTRICAL SYSTEM
250708,VISIBILITY
51648,EXTERIOR LIGHTING
267396,AIR BAGS
195993,ENGINE
60593,EXTERIOR LIGHTING
114584,ENGINE
1677,FUEL/PROPULSION SYSTEM
126623,VEHICLE SPEED CONTROL
297238,FUEL/PROPULSION SYSTEM
133452,ENGINE
6667,ENGINE
244128,POWER TRAIN
178150,ENGINE
164098,AIR BAGS
252053,VISIBILITY
108297,VEHICLE SPEED CONTROL
11278,SERVICE BRAKES
180463,ENGINE
151056,ENGINE
79307,ENGINE
102831,FORWARD COLLISION AVOIDANCE
211829,ENGINE
181492,EQUIPMENT
275218,SERVICE BRAKES
94154,FORWARD COLLISION AVOIDANCE
172548,TIRES
107880,STRUCTURE
894,ELECTRICAL SYSTEM
176749,SERVICE BRAKES
135505,FUEL SYSTEM
281822,VEHICLE SPEED CONTROL
149799,POWER TRAIN
246141,ENGINE
7069,ENGINE
222098,SERVICE BRAKES
63098,ENGINE
263799,VEHICLE SPEED CONTROL
218341,POWER TRAIN
63186,EQUIPMENT
241394,SERVICE BRAKES
155322,FORWARD COLLISION AVOIDANCE
178910,POWER TRAIN
161370,AIR BAGS
109421,SERVICE BRAKES
153008,STRUCTURE
208772,VISIBILITY
248093,ELECTRICAL SYSTEM
288890,SERVICE BRAKES
166547,EXTERIOR LIGHTING
200323,EQUIPMENT
36643,ENGINE
163273,FORWARD COLLISION AVOIDANCE
118276,WHEELS
110585,VISIBILITY
238582,STRUCTURE
217259,POWER TRAIN
108114,VISIBILITY
79563,ELECTRICAL SYSTEM
172827,ENGINE
236053,POWER TRAIN
10497,POWER TRAIN
12430,ENGINE
3348,VISIBILITY
270725,ELECTRICAL SYSTEM
118581,EXTERIOR LIGHTING
76771,TIRES
284571,ENGINE AND ENGINE COOLING
174564,ENGINE AND ENGINE COOLING
56999,ELECTRICAL SYSTEM
106243,ENGINE AND ENGINE COOLING
168865,POWER TRAIN
296919,ENGINE
100705,STEERING
172897,VEHICLE SPEED CONTROL
196380,LATCHES/LOCKS/LINKAGES
109710,SERVICE BRAKES
80620,EQUIPMENT
97885,STEERING
176317,POWER TRAIN
230990,STRUCTURE
199916,POWER TRAIN
218365,FUEL/PROPULSION SYSTEM
717,EXTERIOR LIGHTING
266682,SERVICE BRAKES
45988,POWER TRAIN
74469,SEATS
226414,ELECTRICAL SYSTEM
155261,STRUCTURE
45009,POWER TRAIN
99213,AIR BAGS
259805,POWER TRAIN
38476,STRUCTURE
134599,ENGINE
209126,AIR BAGS
8152,STRUCTURE
292132,AIR BAGS
143163,POWER TRAIN
46307,FUEL/PROPULSION SYSTEM
286930,STEERING
171460,SERVICE BRAKES
106748,VEHICLE SPEED CONTROL
298042,POWER TRAIN
196684,ENGINE
145674,VEHICLE SPEED CONTROL
184521,SERVICE BRAKES
111624,ENGINE
164501,SERVICE BRAKES
205495,VISIBILITY
45626,ELECTRICAL SYSTEM
24250,ENGINE
66427,FUEL/PROPULSION SYSTEM
244330,POWER TRAIN
204387,STRUCTURE
80979,ENGINE
138111,STRUCTURE
11881,POWER TRAIN
13601,ELECTRICAL SYSTEM
140392,STEERING
67636,SERVICE BRAKES
292435,ELECTRICAL SYSTEM
254669,STEERING
106957,VEHICLE SPEED CONTROL
235688,FUEL SYSTEM
10612,AIR BAGS
82876,SERVICE BRAKES
27441,POWER TRAIN
176571,ENGINE
71756,FUEL/PROPULSION SYSTEM
122704,STRUCTURE
249469,STRUCTURE
25527,POWER TRAIN
193509,ELECTRICAL SYSTEM
181046,ENGINE
80916,FUEL SYSTEM
119916,VISIBILITY/WIPER
63596,SUSPENSION
182131,SERVICE BRAKES
93406,AIR BAGS
27305,ENGINE
151647,EXTERIOR LIGHTING
231697,SERVICE BRAKES
234682,ENGINE
106640,ENGINE
55343,TIRES
56994,VISIBILITY
73508,ENGINE
198695,STRUCTURE
67341,VISIBILITY/WIPER
99944,AIR BAGS
151288,EQUIPMENT
67505,ENGINE
117793,SERVICE BRAKES
944,VISIBILITY
180,AIR BAGS
123221,ENGINE AND ENGINE COOLING
129166,ELECTRICAL SYSTEM
101750,POWER TRAIN
142318,SUSPENSION
295418,FUEL SYSTEM
288006,ELECTRICAL SYSTEM
197004,POWER TRAIN
28560,LATCHES/LOCKS/LINKAGES
230003,VISIBILITY
103817,EXTERIOR LIGHTING
145746,STEERING
187478,POWER TRAIN
108491,FUEL/PROPULSION SYSTEM
51718,VISIBILITY
82674,VISIBILITY
69045,STEERING
292415,ENGINE
28532,STEERING
24531,VEHICLE SPEED CONTROL
187981,STEERING
223281,SERVICE BRAKES
15985,TIRES
57035,ENGINE
163572,ENGINE
48178,POWER TRAIN
166074,POWER TRAIN
209490,POWER TRAIN
64040,POWER TRAIN
79437,TIRES
255040,POWER TRAIN
117696,EQUIPMENT
200489,STEERING
255113,ELECTRICAL SYSTEM
151859,STRUCTURE
259701,ENGINE
120569,SERVICE BRAKES
295,ELECTRICAL SYSTEM
150519,EXTERIOR LIGHTING
215153,ELECTRICAL SYSTEM
51631,AIR BAGS
256464,BACK OVER PREVENTION
190670,SERVICE BRAKES
83489,ENGINE AND ENGINE COOLING
114608,SERVICE BRAKES
91274,ELECTRICAL SYSTEM
2010,ENGINE
144168,BACK OVER PREVENTION
180873,AIR BAGS
284949,AIR BAGS
299218,ENGINE AND ENGINE COOLING
134308,ENGINE
55429,VEHICLE SPEED CONTROL
241028,SERVICE BRAKES
28095,ELECTRICAL SYSTEM
166221,STEERING
293804,ELECTRICAL SYSTEM
212463,ENGINE
155963,AIR BAGS
258611,ENGINE
163719,POWER TRAIN
232394,STEERING
128778,POWER TRAIN
230237,POWER TRAIN
93377,ENGINE
33111,ENGINE
6496,ENGINE
271020,VEHICLE SPEED CONTROL
123643,TIRES
53746,ENGINE
90783,SERVICE BRAKES
81764,VEHICLE SPEED CONTROL
89141,ENGINE
73090,ELECTRICAL SYSTEM
33614,EXTERIOR LIGHTING
80751,ENGINE
205691,SEATS
101833,SERVICE BRAKES
267750,STRUCTURE
206443,STEERING
234617,ENGINE
237329,SERVICE BRAKES
153616,FUEL/PROPULSION SYSTEM
275914,ELECTRICAL SYSTEM
91755,ELECTRICAL SYSTEM
132937,POWER TRAIN
181901,ENGINE
38038,AIR BAGS
40648,SERVICE BRAKES
79945,SEAT BELTS
78296,SERVICE BRAKES
190759,POWER TRAIN
126407,POWER TRAIN
161389,ENGINE AND ENGINE COOLING
133099,POWER TRAIN
19117,ENGINE
112525,VISIBILITY/WIPER
20623,ELECTRICAL SYSTEM
289253,VEHICLE SPEED CONTROL
9086,ENGINE
96253,ELECTRICAL SYSTEM
173044,FUEL SYSTEM
18302,ENGINE AND ENGINE COOLING
42520,ENGINE
188950,WHEELS
58021,SERVICE BRAKES
109095,STRUCTURE
249077,ENGINE
254794,POWER TRAIN
97084,AIR BAGS
262928,ELECTRICAL SYSTEM
106450,POWER TRAIN
269547,SERVICE BRAKES
142469,EQUIPMENT
161609,LANE DEPARTURE
192287,POWER TRAIN
134009,POWER TRAIN
162904,POWER TRAIN
244009,ENGINE
3535,SERVICE BRAKES
153895,SERVICE BRAKES
58626,ENGINE AND ENGINE COOLING
8484,POWER TRAIN
40041,SERVICE BRAKES
232154,VEHICLE SPEED CONTROL
244284,FUEL SYSTEM
278051,ELECTRICAL SYSTEM
228732,POWER TRAIN
133277,EQUIPMENT
215060,POWER TRAIN
82013,STEERING
89899,EXTERIOR LIGHTING
97010,LATCHES/LOCKS/LINKAGES
85372,EQUIPMENT
249826,ENGINE
219509,ENGINE AND ENGINE COOLING
17453,FUEL SYSTEM
157054,POWER TRAIN
146415,VEHICLE SPEED CONTROL
204621,POWER TRAIN
116233,ELECTRICAL SYSTEM
259770,ENGINE
192114,AIR BAGS
41183,ELECTRICAL SYSTEM
259334,ENGINE
110736,ENGINE
10054,ELECTRICAL SYSTEM
74705,SERVICE BRAKES
214266,ENGINE
217056,AIR BAGS
233001,ENGINE
101611,ENGINE
98048,FUEL SYSTEM
92658,VISIBILITY/WIPER
262134,VISIBILITY/WIPER
238293,POWER TRAIN
207151,ENGINE
128450,EXTERIOR LIGHTING
262574,ELECTRICAL SYSTEM
274892,SEAT BELTS
64440,POWER TRAIN
180082,STEERING
2933,ENGINE
118416,EXTERIOR LIGHTING
122478,STEERING
62948,FUEL SYSTEM
146265,ENGINE
117598,EXTERIOR LIGHTING
208766,SERVICE BRAKES
117607,EQUIPMENT
35607,ENGINE
40318,SERVICE BRAKES
114689,STRUCTURE
97322,ENGINE AND ENGINE COOLING
256839,SEAT BELTS
223174,POWER TRAIN
59672,SERVICE BRAKES
197918,LATCHES/LOCKS/LINKAGES
168596,STEERING
255827,ENGINE
64331,ENGINE
200060,ENGINE AND ENGINE COOLING
60822,VEHICLE SPEED CONTROL
122795,ENGINE
120661,ENGINE
115068,FORWARD COLLISION AVOIDANCE
154895,VISIBILITY
74144,ENGINE
53930,ENGINE AND ENGINE COOLING
9937,FUEL/PROPULSION SYSTEM
298887,ELECTRICAL SYSTEM
87418,SEATS
11888,AIR BAGS
295729,ENGINE
216342,ENGINE
37838,SERVICE BRAKES
255422,ENGINE
277723,POWER TRAIN
70507,POWER TRAIN
246888,EXTERIOR LIGHTING
28040,SERVICE BRAKES
105133,ELECTRICAL SYSTEM
72228,SERVICE BRAKES
51850,ENGINE
67249,POWER TRAIN
176056,AIR BAGS
163620,POWER TRAIN
56842,SERVICE BRAKES
57500,POWER TRAIN
189742,STEERING
33070,ENGINE
192177,FUEL/PROPULSION SYSTEM
202727,ENGINE
84306,FUEL SYSTEM
102520,ENGINE AND ENGINE COOLING
211120,FUEL SYSTEM
219390,POWER TRAIN
17472,STEERING
287401,WHEELS
256720,VISIBILITY
103244,AIR BAGS
1984,ENGINE
18230,ELECTRICAL SYSTEM
190719,SUSPENSION
77557,ELECTRICAL SYSTEM
109045,ENGINE
247629,STEERING
216967,FUEL SYSTEM
287929,ENGINE
140413,ELECTRICAL SYSTEM
134409,ELECTRICAL SYSTEM
99916,EXTERIOR LIGHTING
120929,ENGINE
70312,ENGINE
255172,ELECTRICAL SYSTEM
165738,POWER TRAIN
297278,VEHICLE SPEED CONTROL
252253,SERVICE BRAKES
254512,AIR BAGS
20206,POWER TRAIN
89046,ENGINE AND ENGINE COOLING
63235,STRUCTURE
279582,STRUCTURE
283374,POWER TRAIN
46743,POWER TRAIN
162315,SUSPENSION
125899,SERVICE BRAKES
4639,FUEL/PROPULSION SYSTEM
286464,VISIBILITY
151222,ENGINE
242103,POWER TRAIN
171101,SERVICE BRAKES
136279,LATCHES/LOCKS/LINKAGES
166443,ELECTRICAL SYSTEM
272404,WHEELS
91656,LATCHES/LOCKS/LINKAGES
544,POWER TRAIN
115716,ELECTRICAL SYSTEM
83832,ELECTRICAL SYSTEM
115501,POWER TRAIN
176093,SERVICE BRAKES
60619,FUEL SYSTEM
137473,SERVICE BRAKES
32410,FUEL SYSTEM
202232,POWER TRAIN
167687,ENGINE
190560,VEHICLE SPEED CONTROL
214673,SERVICE BRAKES
218768,ELECTRICAL SYSTEM
116481,UNKNOWN
184925,VISIBILITY
168318,ELECTRICAL SYSTEM
267875,ENGINE
33664,ELECTRICAL SYSTEM
493,ENGINE
151064,ENGINE
269439,ENGINE
277575,ELECTRICAL SYSTEM
23315,STEERING
252087,ENGINE
271227,BACK OVER PREVENTION
155928,FUEL SYSTEM
19701,POWER TRAIN
49142,EXTERIOR LIGHTING
85781,POWER TRAIN
265901,ENGINE
67637,FUEL SYSTEM
174720,ELECTRICAL SYSTEM
13865,SERVICE BRAKES
92126,POWER TRAIN
216781,AIR BAGS
57544,SERVICE BRAKES
30197,EXTERIOR LIGHTING
6990,POWER TRAIN
176273,STEERING
270771,POWER TRAIN
154577,TIRES
166772,ENGINE
53263,POWER TRAIN
236308,STRUCTURE
292223,ENGINE
251120,ELECTRICAL SYSTEM
111247,WHEELS
235752,POWER TRAIN
123543,ENGINE
27061,SEATS
75873,ENGINE
37532,ELECTRICAL SYSTEM
225866,ENGINE
87472,SERVICE BRAKES
107545,ENGINE
229109,ELECTRICAL SYSTEM
199006,ENGINE
157845,SUSPENSION
72773,ELECTRICAL SYSTEM
221518,POWER TRAIN
78831,POWER TRAIN
290426,STRUCTURE
197908,STRUCTURE
184720,SERVICE BRAKES
145709,STEERING
120102,VISIBILITY
259917,SERVICE BRAKES
280401,STEERING
44623,POWER TRAIN
33001,ENGINE
28550,POWER TRAIN
19293,STEERING
105389,ENGINE
69448,SERVICE BRAKES
79447,ENGINE
124080,FUEL/PROPULSION SYSTEM
6493,ELECTRICAL SYSTEM
29878,STEERING
110800,VISIBILITY
195821,POWER TRAIN
232176,FUEL/PROPULSION SYSTEM
142812,POWER TRAIN
60647,ELECTRICAL SYSTEM
208001,ELECTRICAL SYSTEM
131765,SEATS
201615,AIR BAGS
115589,ENGINE AND ENGINE COOLING
109652,ENGINE
273463,STRUCTURE
201108,POWER TRAIN
173031,SERVICE BRAKES
244587,FUEL SYSTEM
213210,POWER TRAIN
97996,TIRES
167141,AIR BAGS
56110,ELECTRICAL SYSTEM
82764,ELECTRICAL SYSTEM
196984,SERVICE BRAKES
113568,SERVICE BRAKES
164989,ENGINE
288953,ELECTRICAL SYSTEM
5276,ELECTRICAL SYSTEM
133351,ELECTRICAL SYSTEM
78401,WHEELS
146351,STRUCTURE
112020,ENGINE
113206,ENGINE
247195,EQUIPMENT
253717,ENGINE
114029,VEHICLE SPEED CONTROL
247771,ELECTRICAL SYSTEM
237270,SUSPENSION
204812,ELECTRICAL SYSTEM
100425,STEERING
9808,POWER TRAIN
111058,ELECTRICAL SYSTEM
108615,POWER TRAIN
103769,STRUCTURE
110280,ELECTRICAL SYSTEM
208258,SERVICE BRAKES
86551,POWER TRAIN
48202,ENGINE
59728,ELECTRICAL SYSTEM
156871,SERVICE BRAKES
44779,POWER TRAIN
164108,POWER TRAIN
266506,AIR BAGS
22775,AIR BAGS
291275,POWER TRAIN
265597,ENGINE
179479,ENGINE
246521,ENGINE
187766,POWER TRAIN
219168,POWER TRAIN
201653,POWER TRAIN
268344,AIR BAGS
65827,ENGINE
216359,ENGINE
216067,STRUCTURE
115901,ENGINE
217773,SERVICE BRAKES
59194,POWER TRAIN
4383,SERVICE BRAKES
17212,ENGINE
33554,POWER TRAIN
178306,ELECTRICAL SYSTEM
289371,ENGINE
238721,FORWARD COLLISION AVOIDANCE
161442,STEERING
115167,ELECTRICAL SYSTEM
54937,POWER TRAIN
2621,STEERING
229354,POWER TRAIN
128446,ELECTRICAL SYSTEM
78322,ENGINE
286966,SERVICE BRAKES
60730,FORWARD COLLISION AVOIDANCE
287052,ELECTRICAL SYSTEM
99670,ENGINE
236019,FUEL SYSTEM
93511,SUSPENSION
67912,ENGINE
232030,STEERING
7455,ENGINE
133143,ELECTRICAL SYSTEM
234667,ENGINE
209889,ELECTRICAL SYSTEM
294452,ENGINE
235211,SERVICE BRAKES
114080,POWER TRAIN
196100,ENGINE
6413,ENGINE
129462,POWER TRAIN
4279,SERVICE BRAKES
104120,ELECTRICAL SYSTEM
37489,ELECTRICAL SYSTEM
227844,STRUCTURE
216172,FUEL SYSTEM
169888,STEERING
228837,ENGINE
249001,FORWARD COLLISION AVOIDANCE
290126,ENGINE
154665,POWER TRAIN
171808,EQUIPMENT
260969,EQUIPMENT
235347,EXTERIOR LIGHTING
229329,POWER TRAIN
154269,SERVICE BRAKES
115178,ENGINE AND ENGINE COOLING
247998,SUSPENSION
297605,TIRES
101053,WHEELS
27993,STEERING
225757,ENGINE
183478,AIR BAGS
282878,ENGINE
98970,STEERING
54421,ELECTRICAL SYSTEM
63642,ENGINE
68120,POWER TRAIN
136355,VISIBILITY
266695,FORWARD COLLISION AVOIDANCE
120979,SERVICE BRAKES
2173,VISIBILITY
99017,ELECTRICAL SYSTEM
39769,ENGINE
43318,SERVICE BRAKES
201720,SERVICE BRAKES
62107,SERVICE BRAKES
